"Topic","Sentiment","TweetId","TweetDate","TweetText"
"microsoft","negative","126647829656641536","Wed Oct 19 13:16:10 +0000 2011","I've seen a couple of iPhone 4S's already, but still no Windows Phone 7's ... ever! #Microsoft not so hot."
"google","neutral","126510781801046016","Wed Oct 19 04:11:35 +0000 2011","DAMN!!! #Galaxy #Nexus #Google #Android http://t.co/DL3cNtEU time for me to upgrade my Nexus S xD"
"apple","neutral","125626286939979776","Sun Oct 16 17:36:55 +0000 2011","@adityasood @apple @Quora I totally agree, was talking w/friends about that yesterday. Siri Everywhere!"
"microsoft","irrelevant","126800228560019456","Wed Oct 19 23:21:44 +0000 2011","RT @BarbieGeek: #Wordperfect #Windows_95 #Microsoft Bill Gates llamado a declarar por un antiguo caso de monopolio contra Microsoft http ..."
"microsoft","irrelevant","126604075809771520","Wed Oct 19 10:22:18 +0000 2011","Terminaux Windows 8 empêchant d'installer Linux : la polémique enfle http://t.co/WIBbwi5t #Microsoft"
"google","neutral","126488983164289026","Wed Oct 19 02:44:58 +0000 2011","Watching ice cream sandwich. So far it only melted when attempting facial recognition during unlock :) YouTube.com/android #Samsung #google"
"microsoft","neutral","126593877321842690","Wed Oct 19 09:41:47 +0000 2011","Windows Phone Tango and Apollo rumors suggest new screen specs http://t.co/8X30jQAH #microsoft #windows"
"microsoft","irrelevant","126725465611304960","Wed Oct 19 18:24:40 +0000 2011","RT“@JohanBlok: #Smartsite prijsmodel voor #Microsoft #Azure cloud afgerond. Volgende week eerste site live in the cloud?” #in"
"microsoft","negative","126743725677346816","Wed Oct 19 19:37:13 +0000 2011","#WindowsPhone7 would get a lot more blog and review love if #Microsoft provided a tool to grab screenshots. It's nearly impossible #wpt"
"twitter","irrelevant","126873912515624960","Thu Oct 20 04:14:32 +0000 2011","#GoodNightPeople Hasta Mñn #Twitter :B"
"google","positive","126528982807089152","Wed Oct 19 05:23:54 +0000 2011","http://t.co/QV4m1Un9 Forget the phone.. Nice UI. Liking the Scroll Feature #android #google #nexus"
"apple","negative","126126605344047105","Tue Oct 18 02:45:00 +0000 2011","Suddenly lost all address book on @3GS iPhone. And someone was using my @Apple ID. It all fucked up."
"google","irrelevant","126487140317147136","Wed Oct 19 02:37:38 +0000 2011","きたーーーっ！！Galaxy Nexus！！！　http://t.co/7IgbD9U0 #android #galaxy #nexus #google"
"apple","neutral","125961033348153345","Mon Oct 17 15:47:05 +0000 2011","RT @rickholgate: Packed session on @Apple and @Google at #GartnerSYM. Indicator of today's mindshare?"
"microsoft","irrelevant","126653276040073216","Wed Oct 19 13:37:48 +0000 2011","#microsoft intervista #vivido sul #cloud http://t.co/ky65puA2"
"microsoft","positive","126755232393867264","Wed Oct 19 20:22:57 +0000 2011","Lunch today: 19.00  Eating it at #Microsoft while attending #VSLive?  Priceless."
"google","irrelevant","126493543249358848","Wed Oct 19 03:03:05 +0000 2011","#Google When you perform texas hold em, do you have to use the 2 cards you are dealt? go through on?:... http://t.co/IR9F1IAb #wikileaks"
"google","neutral","126496835920609280","Wed Oct 19 03:16:10 +0000 2011","#Google announces #NFC-based #Android Beam for sharing between phones http://t.co/dduu9ffd"
"twitter","irrelevant","126881828337483776","Thu Oct 20 04:45:59 +0000 2011","Me he vuelto un ser nocturno gracias a las redes sociales, #Twitter como una de mis favoritas #MoreDigitalLessHuman"
"microsoft","irrelevant","126757586174345216","Wed Oct 19 20:32:18 +0000 2011","Google adds default end-to-end encryption to search http://t.co/VdhjkydN via @regvulture. Ik zeg: goed bezig! Jammer dat #microsoft achter"
"microsoft","neutral","126687847762771970","Wed Oct 19 15:55:11 +0000 2011","#Europe Approves #Microsoft Takeover of #Skype -http://mrkt.ms/r9CGEO #UK #London"
"google","irrelevant","126488313187143681","Wed Oct 19 02:42:18 +0000 2011","RT @twandroid: Deux lignes sont affichées sur la première page de GMail pour chaque mail : un aperçu en quelque sorte #google #nexusprime"
"twitter","neutral","126867948471189504","Thu Oct 20 03:50:50 +0000 2011","RT @jeffbullas: What Is A #Facebook “Like” Worth For Your Business? http://t.co/BsT25W2u #SMM #SocialMedia #Twitter"
"google","irrelevant","126502129060950016","Wed Oct 19 03:37:12 +0000 2011","RT @dulmandakh: #Google буузаа түүхийрүүлчихсэн, аврах аргагүй учир удахгүй хаана. би тэрнээс нь өмнө хаачихлаа."
"apple","irrelevant","125959699089719297","Mon Oct 17 15:41:47 +0000 2011","Curso de DJ na @apple em breve, informaçoes 30114020 ou 91287199
"twitter","negative","126880978185625600","Thu Oct 20 04:42:37 +0000 2011","@ZackSiezmagraff A few people are reporting #twitter retweets not working. Probably a technical problem."
"twitter","irrelevant","126869990535217152","Thu Oct 20 03:58:57 +0000 2011","Un generador de partículas subatomicas marca Acme es mas divertido que ver a una mosca dormir... #hedicho #Twitter #Off"
Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/3GC0UEPM"
"apple","neutral","125587186723725312","Sun Oct 16 15:01:33 +0000 2011","SpeechTrans http://t.co/TW3SzX61 on @Apple App store listed as the #best bi-directional #Speech To Speech #Translator -- Posts on Twitter"
"google","irrelevant","126504516479754241","Wed Oct 19 03:46:41 +0000 2011","RT @centroandroid: #Google presenta #Android Beam una nueva forma de compartir por NFC http://t.co/lofb8HCJ"
"microsoft","irrelevant","126641501978632192","Wed Oct 19 12:51:01 +0000 2011","obrigado #cpfl obrigado #microsoft obrigado #totvs #hellonearth"
"apple","neutral","126225922159427584","Tue Oct 18 09:19:39 +0000 2011","Need to update my apps. ): my apple ID is disabled.. Don't know what to do.. @apple @AppStore @itunes @Siri_Assistant"
"microsoft","negative","126682137972834305","Wed Oct 19 15:32:29 +0000 2011","I don't understand y @Google mail can work seamlessly in all browsers in all platforms and #Microsoft Exchg sucks n says you need IE6."
"twitter","positive","126865422174785536","Thu Oct 20 03:40:48 +0000 2011","RT @drewbezanson: You can literally go back and forth between #Facebook, #twitter, #text and #email all do. #technology is too good."
"microsoft","neutral","126776771159916546","Wed Oct 19 21:48:32 +0000 2011","RT @WinRumors: If you missed this earlier, Steve #Ballmer bashes #Android phones [video] http://t.co/NvD7MQVk #microsoft #windows"
"twitter","irrelevant","126868148879241216","Thu Oct 20 03:51:38 +0000 2011","Che a alguien le gusta mi nuevo fondo o mi icono de #twitter ? :o"
"microsoft","irrelevant","126754698102439936","Wed Oct 19 20:20:49 +0000 2011","Vous rappelez vous l'époque du "" Gros Méchant #Microsoft ""? http://t.co/7bSGGCO0"
"google","neutral","126491876860755969","Wed Oct 19 02:56:28 +0000 2011","New Galaxy Nexus: App Improvements -  Beam - sharing using NFC #nexus #samsung #google #android bit.ly/nEJbyE"
"twitter","neutral","126863918646820864","Thu Oct 20 03:34:49 +0000 2011","Use #Twitter to generate traffic to your website http://t.co/72YmN3kD"
"google","irrelevant","126489830677942272","Wed Oct 19 02:48:20 +0000 2011","caramba a galera da #google mandou muito bem no novo #android novidades na app da camera estão d+ #soudev \o/ quero o novo Google Nexus :D"
"twitter","irrelevant","126869567061495808","Thu Oct 20 03:57:16 +0000 2011","@raellenkoga_ kk , isso porque eu ttinha #twitter antes de você, mais ttinha esqueciido de tudo :S kkkkkkk"
"apple","irrelevant","126236984644612096","Tue Oct 18 10:03:37 +0000 2011","iPadのビジネス活用セミナー@Appleストア銀座なう。イシン（株）の高木さんを見にきたよ。"
"apple","negative","125458395800154112","Sun Oct 16 06:29:47 +0000 2011","@apple you can suck it you and your fucking iPhones better be glad it's all I like cause the service Is fucking terrible"
"google","positive","126505144878772224","Wed Oct 19 03:49:11 +0000 2011","So so excited for all of the new Android features! Awesomeness :) #Android #ICS #Google #GalaxyNexus"
"apple","positive","125681742760771584","Sun Oct 16 21:17:17 +0000 2011","@apple Siri is amazing"
"microsoft","neutral","126636379324170240","Wed Oct 19 12:30:40 +0000 2011","RT @Simon_Townsend: #Microsoft tests and proves #AppSense enterprise scalability! 78K users on one personalization DB - http://t.co/LwFLXASL"
"microsoft","neutral","126677721647554561","Wed Oct 19 15:14:57 +0000 2011","Blessing in disguise. Ballmer feels lucky #Microsoft didn't buy #Yahoo in 2008 http://t.co/2Acd5GOz #business"
"microsoft","positive","126747965393084416","Wed Oct 19 19:54:04 +0000 2011","Microsoft Stores offer up free Windows Phone 7 devices #microsoft #microsoftstores http://t.co/7YvJMHnQ"
"microsoft","negative","126802977813037057","Wed Oct 19 23:32:40 +0000 2011","ICS #android is going to kill both Mango #wmp #microsoft and #rimm.  it already killed webOS and Nokia OS..."
"google","neutral","126535016049160192","Wed Oct 19 05:47:53 +0000 2011","Have anyone of you found a Twitter to Google+ tool? #Google #Twitter"
"microsoft","irrelevant","126636564469121024","Wed Oct 19 12:31:24 +0000 2011","Kinect Sports 2 : Nos premières impressions http://t.co/lFXtQIVR #kinect #microsoft"
"apple","positive","125407532893224962","Sun Oct 16 03:07:40 +0000 2011","Create new folders from within your photo album in #iOS5, finally!! Thanks @Apple, that's been a thorn in my side for a while. #newfeature"
"twitter","irrelevant","126863551355822080","Thu Oct 20 03:33:22 +0000 2011","@danielpulido03 Con el tiempo querido amigo entenderas pronto aprenderas... alabado sea #twitter el diario de #personasinviables :D"
"microsoft","neutral","126646015863427072","Wed Oct 19 13:08:57 +0000 2011","@nand_krish007 #Microsoft arrogance again - Ballmer says you need to be a computer scientist to use #Android http://t.co/pltitgeI"
"apple","negative","125406743923671040","Sun Oct 16 03:04:32 +0000 2011","@apple just now seeing none of my Microsoft Office programs work anymore after Lion upgrade. Why??"
"twitter","neutral","126883124595527681","Thu Oct 20 04:51:08 +0000 2011","#Twitter should have Emoticons"
"google","irrelevant","126487943509581824","Wed Oct 19 02:40:50 +0000 2011","RT @twandroid: Possibilité de mettre des contacts dans les dossiers ! #google #nexusprime"
"apple","irrelevant","125996653990772737","Mon Oct 17 18:08:37 +0000 2011","@MissHell23 Umm, pretty sure I typed @Apple, not you, but okies, why'd you do it, then? *grin*"
"google","positive","126493472931844096","Wed Oct 19 03:02:48 +0000 2011","Loved the introduction of the Google Galaxy Nexus & Ice Cream Sandwich. Really looking forward to my new phone #android #ics #nexus #google"
"apple","negative","125265721281351680","Sat Oct 15 17:44:09 +0000 2011","@apple cu"
"microsoft","irrelevant","126622031163822081","Wed Oct 19 11:33:39 +0000 2011","Microsoft verlängert Umsatzgarantien für Suchpartner Yahoo: Yahoos Interims-CEO Tim Morse zufolge sol... http://t.co/Kcetw7RT #microsoft"
"twitter","neutral","126871003132465152","Thu Oct 20 04:02:58 +0000 2011","#twitter keeps me from sleeping! #soaddicted"
"apple","neutral","125493419522002944","Sun Oct 16 08:48:57 +0000 2011","#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/gIHYpzWO #PampersHelloApps"
"google","neutral","126527757151776768","Wed Oct 19 05:19:02 +0000 2011","Android 4.0 Ice Cream Sandwich announcement round-up #android #google http://t.co/8DjJHFGu"
"microsoft","neutral","126722158394228736","Wed Oct 19 18:11:31 +0000 2011","#Microsoft researchers want to turn your hand into a #touchscreen http://t.co/WJAB0tMQ via @arstechnica"
"twitter","neutral","126882493059170304","Thu Oct 20 04:48:38 +0000 2011","#Twitter Off!"
"microsoft","irrelevant","126755997975977984","Wed Oct 19 20:25:59 +0000 2011","Warum steht bei @anked eigentlich ""ehemalige #Microsoft Managerin"" und nicht ""Zukünftige #Piraten Stadträtin""? #AnneWill"
"twitter","irrelevant","126880705996259328","Thu Oct 20 04:41:32 +0000 2011","Lo primero que pongo cuando abro el navegar es #Twitter Luego #Facebook y de ultimo #Hotmail! jajaja!"
"microsoft","neutral","126622411587190784","Wed Oct 19 11:35:10 +0000 2011","#Microsoft Takes a Shot at the #Wii in Their Newest #DanceCentral 2 Ad [Video] http://t.co/A8tlwr3o #Kinect #games"
"apple","neutral","126000843798491136","Mon Oct 17 18:25:16 +0000 2011","RT @petapixel: iPhone 4S vs Canon 5D Mark II - A side-by-side comparison of 1080p HD video: http://t.co/qMyMIV7z &lt;&lt;@apple Wow!!"
"google","irrelevant","126504580145094656","Wed Oct 19 03:46:56 +0000 2011","RT @DanyFajardo: @DanielaS04 :) eso!!! #Google+"
"google","neutral","126531693522857984","Wed Oct 19 05:34:41 +0000 2011","GMusic Unites #Google #Music with #Apple iOS [#Apps] http://t.co/R0ih6ePa #republished"
"apple","negative","125824148579692544","Mon Oct 17 06:43:09 +0000 2011","I am very upset about and inconvenienced by this iphone update failed backup. @iphone @apple"
"twitter","neutral","126876760062181376","Thu Oct 20 04:25:51 +0000 2011","“@RealJaythoven #twitter and #Facebook gone get sumbody beat up mane everybody b so reckless”"
"twitter","irrelevant","126868680003960833","Thu Oct 20 03:53:45 +0000 2011","tava fazendo o #twitter da minha irmã kkk"
"twitter","positive","126862820578050048","Thu Oct 20 03:30:28 +0000 2011","RT @derryXOwners: I like #twitter"
"apple","negative","126372040696541184","Tue Oct 18 19:00:17 +0000 2011","You know @apple It's been almost a week since I paid for iTunes Match, I would really like to use it. Any ETA on a fix?"
"microsoft","negative","126677032837971968","Wed Oct 19 15:12:12 +0000 2011","So let me get this straight, #microsoft makes windows phone, microsoft owns skype but there's no #skype app for windows phone."
"google","positive","126491556831182848","Wed Oct 19 02:55:11 +0000 2011","@WPdesignteam @joebelfiore @windowsphone - You guys just taught #Google #Android how to design a decent phone. So much Metro. Good Job guys!"
"twitter","irrelevant","126876630491729920","Thu Oct 20 04:25:20 +0000 2011","good afternoon #twitter... 
"apple","irrelevant","125421514928558080","Sun Oct 16 04:03:14 +0000 2011","O #piratasdainformatica só não disse se o Bill Gates tbm é dono da @Apple"
"microsoft","irrelevant","126705448438079488","Wed Oct 19 17:05:07 +0000 2011","Ballmer- #Microsoft fue afortunado de no haber adquirido Yahoo en 2008 previo al colapso financiero de aquel momento http://t.co/9yDSNrbx"
"microsoft","neutral","126797364823457792","Wed Oct 19 23:10:22 +0000 2011","Microsoft opens the spigot, Windows Phone Mango available to all #microsoft #windowsphone: Microsoft has said th... http://t.co/uEpATRzx"
"google","irrelevant","126488289157976064","Wed Oct 19 02:42:12 +0000 2011","RT @twandroid: Nouvelle app Calendrier : plus épurée #google #nexusprime"
"microsoft","irrelevant","126668278386012160","Wed Oct 19 14:37:25 +0000 2011","Un nouvel accord signé entre Quanta Computer et #Microsoft
"twitter","irrelevant","126877540928331777","Thu Oct 20 04:28:57 +0000 2011","Creo que hoy es mi ultimo día en #Twitter"
"apple","neutral","125394805449699329","Sun Oct 16 02:17:05 +0000 2011","#iPhone4S in #Space http://t.co/glOaXhLe via @youtube
"microsoft","irrelevant","126646647856955392","Wed Oct 19 13:11:28 +0000 2011","Hört einen #Vortrag von Leslie Lampert, einem #Microsoft Guru"
"microsoft","neutral","126745457232846849","Wed Oct 19 19:44:06 +0000 2011","#microsoft announces SP3 for #office2007 and #sharepoint2007."
"microsoft","neutral","126609904298491904","Wed Oct 19 10:45:28 +0000 2011","Big Data and the Cloud - More Hype or a Real Workload? http://t.co/WA0bP7Mx #azure #hpc #microsoft"
"microsoft","neutral","126721061797629953","Wed Oct 19 18:07:10 +0000 2011","RT @Surface: PC Podcast 39 (#GITEX, #Microsoft #Surface) | http://t.co/RsccE99M http://t.co/EyLVACYn
"apple","neutral","125922500839342080","Mon Oct 17 13:13:58 +0000 2011","RT @TalkYo_ISH: Dear @Apple Can We Get Some Afro-American Emoticons? -Management"
